angleX,angleY,angleZ,label
58.8,-147.38,-34.41,0
57.56,-147.08,-33.36,0
57.62,-147.13,-32.31,0
58.52,-147.31,-31.29,0
58.37,-147.35,-30.26,0
57.61,-147.19,-29.19,0
55.88,-146.75,-27.92,0
54.25,-146.43,-26.65,0
53.11,-146.35,-25.41,0
52.13,-146.49,-24.19,0
51.18,-146.92,-23.09,0
50.44,-147.55,-22.1,0
50.33,-148.41,-21.33,0
51.01,-149.46,-20.93,0
52.18,-150.49,-20.39,0
53.26,-151.25,-19.99,0
53.99,-152.35,-19.62,0
53.89,-153.84,-19.19,0
53.13,-154.17,-18.57,0
51.75,-153.74,-17.93,0
50.06,-152.88,-17.19,0
48.46,-152.11,-16.71,0
47.76,-151.6,-16.65,0
48.14,-151.05,-16.87,0
48.91,-150.42,-16.85,0
49.28,-149.78,-16.74,0
49.2,-149.08,-16.77,0
49.42,-148.6,-16.6,0
51.25,-148.8,-16.74,0
54.5,-149.87,-17.34,0
57.75,-150.97,-17.94,0
58.92,-150.27,-18.43,0
59.0,-148.54,-18.21,0
59.18,-147.42,-16.98,0
59.8,-147.01,-15.95,0
60.77,-147.09,-15.0,0
61.58,-147.7,-14.05,0
62.29,-148.66,-13.23,0
62.98,-150.0,-12.14,0
64.82,-151.86,-11.02,0
67.49,-153.88,-10.34,0
67.43,-156.46,-9.29,0
65.23,-157.8,-7.46,0
62.35,-158.84,-5.42,0
59.9,-160.7,-3.18,0
57.97,-162.82,-1.21,0
55.79,-164.5,0.79,0
53.63,-166.3,2.84,0
51.75,-168.5,4.83,0
49.94,-171.1,6.96,0
48.78,-173.89,8.96,0
48.35,-176.77,10.83,0
48.16,-179.89,12.96,0
48.06,-183.14,15.77,0
48.39,-186.39,18.56,0
48.75,-189.64,21.65,0
48.72,-192.9,24.9,0
48.06,-196.15,28.15,0
47.57,-199.4,31.22,0
47.7,-202.65,34.41,0
47.65,-205.33,37.66,0
47.25,-207.51,40.91,0
46.74,-209.35,44.16,0
46.28,-210.84,47.41,0
45.97,-212.0,50.63,0
45.59,-212.73,53.88,0
45.64,-213.64,57.01,0
45.81,-214.33,59.67,0
45.59,-214.49,62.0,0
45.14,-214.26,63.93,0
44.61,-213.7,65.77,0
43.75,-213.1,67.91,0
43.08,-212.81,70.48,0
42.39,-212.99,73.3,0
41.88,-213.86,76.02,0
41.21,-214.98,78.26,0
40.22,-216.16,80.17,0
38.84,-217.64,81.76,0
37.36,-220.03,82.79,0
36.13,-220.36,84.21,0
35.18,-220.77,86.09,0
34.51,-221.55,88.04,0
34.01,-221.97,90.13,0
33.84,-222.36,92.49,0
33.88,-222.55,95.42,0
34.08,-222.82,98.63,0
34.25,-223.09,101.88,0
34.39,-223.44,104.77,0
34.57,-223.45,106.08,0
34.27,-222.98,107.32,0
33.6,-222.43,108.97,0
32.58,-222.04,111.07,0
31.6,-221.93,113.33,0
30.99,-221.92,114.86,0
30.63,-222.06,115.98,0
30.46,-222.53,117.05,0
30.4,-223.17,118.13,0
30.34,-223.84,119.15,0
30.26,-224.23,120.24,0
30.13,-224.66,121.4,0
29.99,-225.18,122.46,0
29.88,-225.71,123.45,0
29.83,-226.12,124.41,0
29.86,-226.45,125.25,0
29.94,-226.79,126.03,0
29.98,-227.19,126.65,0
29.93,-227.66,127.1,0
29.83,-228.0,127.45,0
29.71,-228.14,127.83,0
29.5,-228.16,128.27,0
29.26,-228.18,128.72,0
29.08,-228.29,129.04,0
29.03,-228.5,129.18,0
29.05,-228.78,129.13,0
29.01,-229.13,128.99,0
28.88,-229.46,128.85,0
28.64,-229.64,128.81,0
28.36,-229.68,128.85,0
28.09,-229.64,128.92,0
27.87,-229.59,128.97,0
27.72,-229.61,128.97,0
27.64,-229.72,128.92,0
27.63,-229.91,128.83,0
27.62,-230.15,128.75,0
27.58,-230.42,128.72,0
27.42,-230.68,128.79,0
27.15,-230.93,128.97,0
26.8,-231.16,129.25,0
26.46,-231.41,129.56,0
26.22,-231.7,129.81,0
26.09,-231.99,129.96,0
26.07,-232.27,130.02,0
26.08,-232.54,130.04,0
26.09,-232.79,130.04,0
26.05,-232.42,130.28,0
25.89,-232.07,130.55,0
25.56,-231.8,130.89,0
25.21,-231.62,131.07,0
24.88,-231.42,131.39,0
24.79,-231.33,131.38,0
24.78,-231.1,131.63,0
24.89,-231.23,131.67,0
25.05,-231.3,131.57,0
25.12,-231.33,131.61,0
25.07,-231.35,131.49,0
24.95,-231.29,131.41,0
25.07,-231.04,131.35,1
25.19,-230.94,131.44,1
25.13,-230.99,131.81,1
25.02,-231.14,132.35,1
24.91,-231.31,132.92,1
24.76,-231.53,133.49,1
24.66,-231.98,134.04,1
24.41,-232.47,134.51,1
23.9,-233.08,135.1,1
23.48,-233.31,135.52,1
23.27,-233.38,135.82,1
23.02,-233.49,136.23,1
22.73,-233.47,136.61,1
22.52,-233.41,136.88,1
22.55,-233.2,136.99,1
22.49,-233.46,137.4,1
22.06,-233.6,137.76,1
21.65,-233.64,137.89,1
21.42,-234.0,138.1,1
21.1,-233.95,138.16,1
20.68,-234.13,138.47,1
20.48,-233.9,138.57,1
20.51,-233.88,138.8,1
20.81,-233.85,139.27,1
21.29,-233.88,139.46,1
21.9,-233.97,139.51,1
22.47,-234.22,139.52,1
22.8,-234.45,139.51,1
23.61,-234.75,139.39,1
24.68,-235.18,139.15,1
26.11,-235.69,138.55,1
27.93,-236.16,137.82,1
30.81,-236.68,136.88,1
33.61,-237.01,136.05,1
36.68,-237.15,135.39,1
39.93,-237.43,134.96,1
43.19,-237.79,134.57,1
46.44,-238.13,133.88,1
49.69,-238.64,132.93,1
52.94,-239.13,131.9,1
56.19,-239.55,130.74,1
59.44,-239.9,129.57,1
62.7,-240.27,128.44,1
65.95,-240.63,127.32,1
69.2,-241.03,126.38,1
72.45,-241.38,125.49,1
75.7,-241.67,124.53,1
78.95,-241.89,123.62,1
82.21,-242.13,122.64,1
85.46,-242.43,122.05,1
88.71,-242.83,121.53,1
91.61,-243.16,121.1,1
94.13,-243.31,120.69,1
95.0,-243.47,120.64,1
95.36,-243.62,120.68,1
95.6,-243.73,120.81,1
95.79,-243.77,121.04,1
95.91,-243.78,121.17,1
95.97,-243.74,121.2,1
95.97,-243.65,121.2,1
95.94,-243.52,121.18,1
95.86,-243.43,121.14,1
95.7,-243.4,121.11,1
95.43,-243.4,121.08,1
94.98,-243.39,121.04,1
93.41,-243.42,121.15,1
91.65,-243.39,121.28,1
89.48,-243.42,121.6,1
86.61,-243.55,122.12,1
83.36,-243.7,122.96,1
80.22,-243.8,123.88,1
77.37,-243.78,124.49,1
74.12,-243.5,125.48,1
70.87,-243.27,126.43,1
67.62,-243.02,127.33,1
64.36,-242.7,128.32,1
61.11,-242.27,129.35,1
57.86,-241.75,130.37,1
54.61,-241.13,131.43,1
51.36,-240.52,132.36,1
48.11,-240.08,133.73,1
44.85,-239.54,135.23,1
41.6,-238.79,136.87,1
38.35,-237.66,138.44,1
35.1,-236.46,139.68,1
31.85,-235.27,140.98,1
28.59,-234.68,141.72,1
25.34,-234.29,142.16,1
22.86,-233.9,142.4,1
21.52,-233.57,142.48,1
21.36,-233.24,142.34,1
21.94,-233.01,142.1,1
23.05,-233.05,141.75,1
24.6,-233.49,141.41,1
26.41,-234.24,141.05,1
27.92,-235.0,140.65,1
29.25,-235.59,140.31,1
30.47,-236.0,140.12,1
31.13,-236.33,140.06,1
31.31,-236.55,140.12,1
31.26,-236.55,140.21,1
30.81,-236.32,140.38,1
30.34,-235.97,140.67,1
29.89,-235.65,140.97,1
29.04,-235.36,141.29,1
28.32,-235.15,141.46,1
28.02,-234.94,141.52,1
28.47,-234.72,141.55,1
29.16,-234.18,141.32,1
29.86,-233.7,140.97,0
30.77,-233.94,140.9,0
31.56,-233.63,140.79,0
32.06,-233.53,140.41,0
32.42,-233.87,140.6,0
32.4,-233.03,140.28,0
32.28,-233.06,139.84,0
32.14,-232.83,139.27,0
32.18,-233.04,138.78,0
32.1,-232.45,138.25,0
32.34,-232.18,137.3,0
32.53,-231.95,136.32,0
32.73,-230.28,136.47,0
32.65,-229.26,136.47,0
32.64,-228.26,136.24,0
32.83,-227.4,135.42,0
33.12,-226.72,134.61,0
33.61,-226.21,133.64,0
34.23,-225.84,132.53,0
34.91,-225.58,131.29,0
35.57,-225.36,129.96,0
36.25,-225.12,128.57,0
36.95,-224.86,127.02,0
37.67,-224.54,125.35,0
38.41,-224.19,123.44,0
39.21,-223.89,121.0,0
40.08,-223.88,117.75,0
40.74,-224.22,114.5,0
41.3,-224.35,111.25,0
41.99,-223.94,108.71,0
42.67,-223.17,106.97,0
43.33,-222.33,105.28,0
44.03,-221.41,103.59,0
44.78,-220.39,101.82,0
45.62,-219.26,99.91,0
46.51,-218.06,97.9,0
47.42,-216.71,95.88,0
48.3,-215.3,93.98,0
49.43,-213.81,92.15,0
50.37,-211.82,90.34,0
51.62,-209.71,88.95,0
52.87,-207.98,87.72,0
53.87,-206.39,86.48,0
54.82,-204.86,85.29,0
55.57,-203.58,84.02,0
56.11,-202.71,82.75,0
56.72,-202.38,81.52,0
57.58,-202.62,80.29,0
58.61,-203.11,79.11,0
59.93,-203.53,78.05,0
61.53,-203.59,77.14,0
63.43,-203.04,76.12,0
64.93,-201.79,75.07,0
65.86,-199.77,74.26,0
66.5,-197.13,73.53,0
66.7,-194.14,72.87,0
65.96,-191.05,72.43,0
65.08,-188.27,72.13,0
64.74,-186.02,71.78,0
64.95,-184.6,71.33,0
65.64,-183.72,70.6,0
66.71,-182.86,69.81,0
67.7,-182.23,69.07,0
68.7,-181.73,68.22,0
69.42,-181.35,67.45,0
69.9,-180.79,66.92,0
70.16,-180.2,66.53,0
70.23,-179.66,66.09,0
70.16,-179.21,65.77,0
70.07,-178.77,65.47,0
70.07,-178.4,65.02,0
70.19,-178.11,64.37,0
70.38,-177.84,63.53,0
70.49,-177.41,62.7,0
70.39,-176.79,61.86,0
70.14,-176.19,61.01,0
69.92,-175.74,60.08,0
69.93,-175.22,59.0,0
69.68,-174.32,58.05,0
69.0,-172.9,57.27,0
68.22,-171.08,56.58,0
67.58,-169.32,55.86,0
67.31,-168.06,54.95,0
67.45,-167.43,53.82,0
67.84,-167.27,52.61,0
68.37,-167.18,51.49,0
68.7,-166.82,50.47,0
68.72,-166.12,49.56,0
68.42,-165.11,48.77,0
67.97,-163.96,48.09,0
67.53,-162.91,47.45,0
67.35,-162.22,46.82,0
67.45,-161.97,46.23,0
67.81,-162.05,45.62,0
68.35,-162.25,44.99,0
69.11,-162.27,44.37,0
69.9,-162.07,43.75,0
70.63,-161.68,43.19,0
71.34,-161.08,42.73,0
71.87,-160.4,42.52,0
72.24,-159.77,42.55,0
72.52,-159.22,42.85,0
73.21,-158.7,43.19,0
74.38,-158.02,43.6,0
75.72,-156.82,44.03,0
77.65,-155.02,43.82,0
79.79,-153.02,42.94,0
80.7,-150.81,42.04,0
80.95,-148.78,41.08,0
82.08,-147.01,39.76,0
83.79,-145.41,38.04,0
85.73,-144.2,36.47,0
88.98,-143.82,34.27,0
92.23,-141.06,31.24,0
91.15,-137.81,28.98,0
87.89,-134.56,27.22,0
86.43,-131.31,25.53,0
87.43,-128.06,23.92,0
88.62,-124.8,22.6,0
88.63,-121.55,21.29,0
88.7,-118.59,20.2,0
89.92,-117.28,19.57,0
91.93,-117.53,19.54,0
93.66,-119.24,20.26,0
95.42,-122.25,21.42,0
97.58,-125.5,23.06,0
100.2,-128.75,25.1,0
103.2,-132.0,27.39,0
106.2,-135.25,29.7,0
109.22,-138.51,31.74,0
112.25,-141.76,33.45,0
115.29,-145.01,34.69,0
118.18,-148.26,35.32,0
120.78,-151.03,35.32,0
123.29,-153.58,34.73,0
126.35,-155.8,33.76,0
128.54,-157.09,32.31,0
130.05,-158.16,30.32,0
131.99,-158.95,28.22,0
134.11,-159.23,26.71,0
135.8,-159.44,27.67,0
139.05,-161.37,26.75,0
142.31,-164.21,23.95,0
145.56,-166.83,21.94,0
148.81,-168.73,19.79,0
151.71,-170.42,17.3,0
154.97,-172.46,14.73,0
158.22,-175.04,11.71,0
161.47,-178.05,8.46,0
164.72,-181.18,5.21,0
167.95,-184.3,1.96,0
170.61,-187.55,-1.22,0
173.21,-190.8,-4.27,0
176.22,-194.05,-7.03,0
179.47,-197.3,-9.4,0
182.72,-200.55,-11.3,0
185.9,-203.8,-12.63,0
188.84,-207.06,-13.43,0
191.88,-210.31,-13.8,0
195.13,-213.56,-13.8,0
198.38,-216.81,-13.45,0
201.54,-220.06,-12.76,0
204.42,-223.17,-11.8,0
207.09,-225.92,-10.68,0
209.45,-228.37,-9.55,0
211.42,-230.51,-8.51,0
212.89,-232.48,-7.57,0
214.18,-234.34,-6.77,0
215.61,-236.04,-6.15,0
217.02,-237.54,-5.66,0
218.37,-238.76,-5.29,0
219.65,-239.65,-5.06,0
220.8,-240.31,-5.07,0
221.9,-240.79,-5.33,0
222.83,-241.08,-5.87,0
223.42,-241.19,-6.69,0
223.76,-241.13,-7.77,0
223.96,-240.88,-9.13,0
224.05,-240.48,-10.79,0
224.11,-239.88,-12.72,0
224.05,-239.11,-14.88,0
223.86,-238.27,-17.12,0
223.64,-237.43,-19.36,0
223.46,-236.65,-21.56,0
223.41,-236.08,-23.58,0
223.69,-235.64,-25.47,0
223.8,-235.17,-27.25,0
223.47,-234.78,-28.61,0
222.96,-234.54,-29.55,0
222.7,-234.5,-30.21,0
222.35,-234.93,-30.48,0
222.1,-235.89,-30.17,0
222.23,-237.17,-29.41,0
222.68,-238.69,-28.14,0
223.51,-240.18,-26.24,0
224.42,-241.42,-23.79,0
225.17,-242.23,-20.83,0
225.54,-242.55,-17.58,0
225.52,-242.46,-14.32,0
225.33,-242.31,-11.07,0
225.32,-242.35,-7.82,0
225.7,-242.66,-4.57,0
226.53,-243.11,-1.32,0
227.72,-243.42,1.82,0
228.9,-243.45,4.68,0
229.88,-243.1,7.26,0
230.61,-242.4,9.51,0
231.09,-241.53,11.38,0
231.49,-240.62,12.86,0
231.8,-239.81,13.95,0
232.11,-239.13,14.65,0
232.37,-238.61,15.0,0
232.56,-238.3,15.07,0
232.86,-238.1,14.81,0
233.34,-237.75,14.1,0
233.6,-237.19,13.03,0
233.46,-236.37,11.65,0
232.85,-235.37,9.89,0
231.75,-234.55,7.87,0
230.47,-234.13,5.6,0
229.11,-234.21,2.91,0
227.78,-234.57,-0.18,0
226.06,-235.15,-3.43,0
223.97,-235.81,-6.67,0
221.69,-236.46,-9.79,0
219.43,-237.14,-12.74,0
217.32,-237.88,-15.38,0
215.34,-238.64,-17.63,0
213.45,-239.3,-19.42,0
211.56,-239.76,-20.71,0
209.66,-239.88,-21.43,0
207.66,-239.63,-21.49,0
205.56,-239.06,-20.82,0
203.46,-238.29,-19.43,0
201.5,-237.41,-17.41,0
199.68,-236.44,-14.83,0
197.86,-235.36,-11.75,0
195.85,-234.13,-8.5,0
193.44,-232.82,-5.25,0
190.58,-231.58,-2.0,0
187.33,-230.56,1.25,0
184.08,-229.81,4.51,0
180.83,-229.21,7.76,0
177.57,-228.59,11.01,0
174.46,-227.87,14.05,0
171.78,-226.88,16.62,0
169.15,-225.57,18.85,0
166.48,-224.01,20.84,0
163.96,-222.25,22.57,0
162.06,-220.09,23.95,0
160.85,-217.21,24.97,0
159.67,-213.95,25.8,0
158.15,-210.7,26.65,0
156.44,-207.45,27.56,0
154.95,-204.2,28.42,0
153.77,-200.95,29.18,0
151.73,-197.7,30.02,0
148.48,-194.44,31.48,0
145.22,-191.19,33.87,0
145.28,-188.79,35.04,0
146.33,-185.54,34.76,0
143.08,-182.29,35.87,0
139.83,-179.04,37.98,0
136.58,-175.79,39.24,0
134.03,-173.07,40.19,0
132.8,-172.12,40.61,0
130.97,-172.41,40.71,0
128.5,-173.58,40.55,0
126.32,-175.5,40.15,0
125.07,-177.91,39.66,0
124.46,-180.39,39.16,0
124.02,-182.67,38.64,0
123.88,-184.43,38.23,0
124.19,-185.48,37.99,0
124.54,-186.2,38.03,0
125.22,-186.93,38.26,0
126.72,-187.8,38.55,0
128.63,-188.81,38.93,0
130.5,-189.83,39.35,0
132.41,-189.91,39.11,0
132.93,-189.55,39.4,0
132.56,-189.06,39.82,0
133.13,-189.22,39.8,0
134.69,-190.81,41.82,0
134.84,-192.68,44.81,0
135.19,-194.69,47.53,0
135.58,-196.65,49.52,0
135.62,-197.83,51.01,0
135.19,-198.39,52.43,0
134.06,-198.73,53.36,0
133.04,-198.8,53.85,0
131.91,-198.64,54.9,0
130.28,-198.28,56.37,0
128.54,-197.68,58.08,0
127.0,-197.07,59.91,0
125.76,-196.73,61.74,0
124.99,-196.76,63.61,0
124.75,-197.02,65.48,0
124.85,-197.29,67.17,0
124.56,-197.28,68.56,0
122.81,-196.58,69.92,0
119.56,-195.14,71.74,0
116.31,-193.76,73.91,0
113.06,-193.05,75.51,0
111.23,-193.38,76.41,0
111.43,-194.98,76.92,0
112.76,-197.48,77.17,0
114.82,-200.44,77.53,0
117.11,-203.43,78.42,0
118.94,-206.0,79.82,0
119.97,-207.94,81.42,0
120.21,-209.16,83.11,0
119.41,-209.5,84.82,0
117.93,-209.36,86.42,0
115.65,-208.82,87.95,0
113.87,-208.32,89.27,0
114.0,-209.34,90.56,0
114.25,-212.01,91.96,0
114.03,-214.53,93.1,0
112.85,-215.59,94.74,0
111.59,-216.28,97.82,0
109.11,-217.14,101.07,0
105.86,-217.56,103.74,0
104.46,-218.75,105.77,0
103.59,-220.15,107.27,0
102.41,-221.25,108.99,0
101.0,-222.69,110.88,0
99.63,-224.73,112.82,0
98.2,-227.08,114.83,0
96.73,-229.37,116.82,0
95.22,-231.46,118.76,0
93.57,-233.28,120.63,0
91.68,-235.38,122.57,0
89.96,-238.16,124.55,0
88.35,-241.02,126.84,0
86.97,-242.89,129.91,0
85.95,-244.6,133.01,0
85.12,-246.35,136.11,0
84.48,-248.22,138.93,0
83.65,-249.77,142.07,0
82.14,-250.21,145.32,0
80.45,-251.36,148.57,0
78.69,-253.05,151.82,0
76.82,-254.87,155.08,0
75.08,-256.19,158.33,0
73.93,-256.73,161.58,0
73.09,-256.8,164.83,0
72.26,-256.92,167.97,0
71.4,-257.16,170.63,0
70.74,-257.38,172.89,0
70.53,-257.26,174.95,0
70.66,-256.87,177.16,0
70.73,-256.57,179.04,0
70.34,-256.35,180.55,0
69.59,-256.5,182.06,0
68.84,-256.83,183.41,0
68.15,-257.41,184.57,0
67.61,-258.13,185.56,0
67.32,-258.7,186.49,0
67.24,-259.05,187.4,0
67.14,-259.31,188.26,0
66.97,-259.67,189.0,0
66.73,-260.11,189.61,0
66.46,-260.55,190.11,0
66.14,-260.93,190.57,0
65.8,-261.3,191.02,0
65.45,-261.72,191.36,0
65.08,-262.15,191.54,0
64.69,-262.54,191.61,0
64.29,-262.88,191.59,0
63.89,-263.18,191.53,0
63.52,-262.91,191.74,0
63.13,-262.7,192.26,0
62.7,-262.65,192.82,0
62.34,-262.76,193.26,0
62.03,-262.92,193.56,0
61.81,-263.09,193.75,0
61.72,-263.21,193.85,0
61.67,-263.3,193.91,0
61.65,-263.43,193.9,0
61.61,-263.63,193.82,0
61.51,-263.88,193.69,0
61.36,-264.16,193.55,0
61.18,-264.42,193.42,0
61.0,-264.63,193.33,0
60.84,-264.74,193.27,0
60.66,-264.78,193.23,0
60.4,-264.76,193.25,0
60.17,-264.76,193.3,0
59.84,-264.85,193.35,0
59.43,-265.02,193.35,1
59.07,-265.26,193.5,1
58.77,-265.2,193.65,1
58.52,-265.3,193.7,1
58.38,-265.32,193.43,1
58.56,-265.16,193.03,1
58.89,-264.92,192.59,1
59.14,-264.67,192.23,1
59.07,-264.31,192.03,1
58.69,-264.07,192.19,1
58.42,-264.0,192.74,1
58.1,-264.1,193.35,1
57.72,-264.21,193.98,1
57.36,-264.49,194.59,1
57.02,-264.57,194.91,1
56.78,-264.62,195.2,1
56.48,-264.85,195.57,1
56.31,-265.09,195.83,1
56.22,-265.03,196.03,1
56.21,-264.91,196.18,1
55.86,-265.08,196.49,1
55.49,-265.06,196.66,1
55.19,-265.2,196.87,1
54.9,-265.2,197.02,1
54.76,-265.3,197.19,1
54.66,-265.24,197.44,1
54.77,-265.22,197.64,1
55.04,-265.2,198.14,1
55.14,-265.24,198.76,1
55.03,-265.28,199.04,1
54.95,-265.4,199.28,1
54.83,-265.67,199.44,1
54.64,-265.9,199.47,1
54.6,-266.07,199.35,1
54.72,-266.07,199.09,1
54.85,-265.87,198.8,1
55.01,-265.37,198.44,1
55.31,-264.92,198.17,1
55.8,-264.66,198.07,1
55.86,-264.51,197.86,1
55.88,-264.49,198.15,1
56.01,-264.76,198.45,1
56.1,-264.75,198.52,1
56.12,-264.78,198.51,1
56.06,-264.91,198.48,1
56.03,-265.05,198.48,1
56.05,-265.18,198.53,1
56.09,-265.32,198.58,1
56.11,-265.39,198.58,1
56.1,-265.44,198.56,1
56.09,-265.48,198.56,1
56.08,-265.52,198.56,1
55.89,-265.15,198.33,1
55.53,-264.64,197.93,1
55.45,-264.64,197.9,1
56.62,-264.66,198.09,1
58.32,-264.78,198.83,1
58.54,-265.07,199.51,1
55.92,-265.56,199.91,1
52.66,-265.24,200.24,1
49.41,-264.65,200.75,1
46.16,-264.43,201.28,1
43.77,-263.96,201.39,1
42.69,-263.61,201.3,1
41.92,-263.33,201.26,1
41.45,-263.08,201.27,1
40.91,-262.81,201.28,1
40.29,-262.49,201.29,1
39.5,-262.14,201.3,1
37.53,-261.7,201.36,1
35.66,-260.82,201.33,1
32.41,-260.05,201.3,1
29.16,-258.48,201.45,1
25.9,-257.54,201.97,1
22.65,-256.93,202.08,1
19.4,-256.44,202.31,1
17.06,-256.08,202.42,1
15.19,-255.6,202.46,1
13.38,-255.13,202.49,1
10.82,-254.51,202.46,1
7.6,-253.91,202.38,1
4.35,-253.21,202.27,1
1.83,-252.64,202.15,1
0.54,-252.08,202.12,1
-0.28,-251.66,202.13,1
-1.02,-251.49,202.15,1
-1.8,-251.53,202.19,1
-2.57,-251.75,202.27,1
-3.27,-252.11,202.37,1
-3.9,-252.49,202.49,1
-4.37,-252.81,202.63,1
-4.6,-253.03,202.68,1
-4.64,-253.12,202.7,1
-4.55,-253.23,202.74,1
-4.32,-253.44,202.81,1
-3.95,-253.8,202.87,1
-3.49,-254.24,202.91,1
-2.9,-254.67,202.9,1
-2.27,-255.17,202.85,1
-1.68,-255.61,202.73,1
-1.15,-255.94,202.55,1
0.74,-255.78,202.28,1
2.21,-255.62,202.19,1
4.63,-255.82,202.07,1
7.35,-256.2,201.82,1
10.61,-256.81,201.58,1
13.86,-258.12,201.16,1
17.11,-258.93,200.64,1
19.18,-258.89,200.19,1
20.84,-259.19,200.16,1
21.0,-259.21,201.0,1
22.04,-259.24,201.32,1
22.77,-259.25,201.37,1
24.9,-259.39,201.34,1
28.15,-259.57,201.28,1
31.4,-259.5,201.1,1
34.65,-259.47,200.78,1
37.9,-259.74,200.13,1
41.16,-260.2,199.12,1
44.41,-260.73,198.79,1
47.66,-261.63,198.54,1
50.91,-262.47,198.18,1
54.16,-262.94,197.86,1
57.41,-263.32,197.69,1
60.67,-263.65,197.38,1
63.92,-263.8,197.08,1
67.17,-263.94,196.73,1
70.42,-263.9,196.41,1
73.67,-263.92,196.24,1
76.92,-263.94,196.27,1
80.18,-263.96,196.25,1
83.43,-263.95,196.1,1
86.1,-264.16,196.01,1
88.43,-264.19,195.89,1
89.75,-264.21,195.82,1
90.75,-264.32,195.71,1
91.32,-264.44,195.63,1
91.54,-264.58,195.62,1
91.59,-264.68,195.63,1
91.54,-264.73,195.66,1
91.45,-264.73,195.69,1
91.28,-264.73,195.72,1
91.04,-264.78,195.75,1
90.7,-264.88,195.78,1
89.62,-265.07,195.85,1
88.16,-265.26,195.93,1
86.59,-265.43,196.02,1
85.13,-265.59,196.4,1
83.7,-265.59,197.0,1
82.28,-265.7,197.33,1
81.37,-265.91,197.48,1
80.74,-266.12,197.54,1
80.21,-266.41,197.57,1
79.63,-266.64,197.61,1
79.01,-266.8,197.66,1
78.27,-266.97,197.75,1
77.23,-267.13,197.92,1
75.77,-267.28,198.2,1
74.19,-267.42,198.51,1
72.48,-267.54,198.81,1
70.58,-267.56,199.13,1
68.51,-267.52,199.53,1
66.94,-267.37,199.88,1
65.69,-267.14,200.13,1
65.13,-266.94,200.28,1
65.0,-266.86,200.29,1
65.01,-266.91,200.22,1
65.07,-267.02,200.15,1
65.18,-267.16,200.09,1
65.41,-267.33,200.02,1
66.11,-267.54,199.87,1
67.34,-267.83,199.66,1
68.52,-268.1,199.44,1
69.62,-268.37,199.2,1
71.29,-268.68,198.88,1
73.1,-269.02,198.54,1
74.57,-269.4,198.32,1
75.53,-269.97,198.08,1
75.7,-270.47,198.04,1
74.62,-271.02,198.22,1
73.38,-270.92,198.45,1
71.9,-270.55,198.75,1
70.49,-270.3,199.06,1
68.93,-270.38,199.39,1
67.19,-270.37,199.75,1
66.07,-270.36,199.98,1
65.77,-270.49,200.0,1
65.92,-270.74,199.9,1
66.53,-270.94,199.73,1
67.85,-271.07,199.49,1
69.2,-271.09,199.38,1
70.14,-271.56,199.38,1
70.09,-272.21,199.54,1
68.61,-272.42,199.82,1
66.68,-271.9,200.2,1
64.09,-271.09,200.87,1
62.23,-270.22,201.56,1
61.31,-269.78,202.0,1
60.97,-269.62,201.92,1
61.13,-270.11,201.75,1
61.67,-270.61,201.39,1
62.65,-271.16,200.98,1
63.49,-271.64,200.62,1
64.15,-272.1,200.27,1
64.96,-272.25,199.9,1
65.1,-272.16,199.86,1
65.88,-269.55,199.62,1
66.52,-268.41,199.62,1
66.97,-267.7,199.95,1
67.39,-267.46,200.37,1
67.6,-267.07,200.68,1
67.67,-267.0,200.95,1
67.7,-266.67,200.95,1
67.53,-266.56,200.76,1
67.56,-263.46,199.17,1
67.47,-262.23,198.48,1
67.4,-261.53,198.0,1
67.54,-261.04,197.43,1
67.81,-260.73,196.71,1
68.09,-260.58,195.81,1
68.22,-260.6,194.76,1
68.18,-260.76,193.59,1
68.25,-260.9,192.36,0
68.56,-260.96,191.07,0
69.12,-261.07,189.7,0
69.88,-261.29,188.28,0
70.73,-261.61,186.89,0
71.55,-261.96,185.53,0
72.25,-262.42,184.28,0
72.77,-262.91,183.11,0
73.13,-263.33,182.04,0
73.38,-263.69,181.0,0
73.61,-263.8,179.91,0
73.91,-263.67,178.78,0
74.31,-263.4,177.57,0
74.84,-263.03,176.25,0
75.5,-262.64,174.8,0
76.23,-262.31,173.25,0
77.01,-261.95,171.63,0
77.74,-261.5,169.99,0
78.37,-260.93,168.31,0
78.79,-260.24,166.53,0
79.03,-259.55,164.7,0
79.3,-258.93,162.89,0
79.63,-258.29,161.01,0
80.12,-257.49,158.95,0
81.48,-256.62,156.83,0
82.7,-255.51,154.72,0
84.03,-254.21,152.52,0
85.21,-252.73,150.63,0
86.02,-251.07,148.79,0
86.84,-249.54,147.03,0
87.67,-248.16,145.23,0
88.48,-246.79,143.39,0
89.33,-245.47,141.67,0
90.24,-244.2,139.98,0
91.2,-243.14,138.28,0
92.08,-242.17,136.47,0
92.73,-241.0,134.49,0
93.06,-239.18,132.37,0
93.18,-237.0,130.36,0
93.24,-235.01,128.34,0
93.29,-233.45,126.06,0
93.34,-232.01,123.44,0
93.48,-230.5,120.78,0
93.85,-228.93,118.34,0
94.41,-227.35,116.23,0
95.02,-225.66,114.09,0
95.84,-223.62,111.77,0
96.78,-221.04,109.5,0
98.09,-217.92,107.57,0
99.88,-214.73,105.99,0
101.29,-211.62,104.23,0
101.82,-208.46,102.3,0
101.73,-205.21,100.64,0
101.65,-201.96,99.54,0
101.85,-198.71,98.83,0
102.68,-195.86,98.05,0
